新聞來源,發佈時間,網址,標題,內容,發佈日期
聯合,2014/3/24 9:09,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568545.shtml,服貿存查 張慶忠：良知的宣告,【中央社╱台北24日電】\n2014.03.24 04:57 pm\n中國國民黨籍立法委員張慶忠今天說，絕非只用30秒決議服貿送院會存查，而是等3會期，最後在不可為時，「做出良知的宣告」。\n朝野為審海峽兩岸服務貿易協議多次衝突，立法院內政委員會召集委員張慶忠17日開會決議，將服貿送立法院院會存查，在野黨籍立委及民間團體不滿；另一名內政委員會召委陳其邁不理張慶忠決議，上午續排審服貿，並決議17日會議無效，議事處應退回審查報告；行政院撤回服貿，重啟談判，且待兩岸協議監督機制專法完成立法，才能續審服貿。\n中國國民黨籍立法委員缺席聯席審查會議，國民黨立法院黨團舉行記者會，質疑陳其邁排審服貿不合法也不正當；與會的張慶忠則重述排審服貿過程，質疑民主進步黨無意審查服貿，只想拖死服貿。\n他說，17日後收到很多壓力、抹黑，外界說他使出「30秒」奧步，「這是抹黑」。服貿協議從去年7月30日交付聯席委員會審查後，他信守逐條審查原則，也依序舉行公聽會，但民進黨卻拖延公聽會時程，一直延遲審查進度，最後要逐條審查時，也得不到正當程序。\n張慶忠表示， 外界質疑他在廁所旁宣讀會議內容，他是被推擠到角落，絕非自願，且外界質疑他用隱藏式麥克風，但陳其邁也用過這個麥克風，他才要求議事人員提供，依法有效。,2014/3/24
聯合,2014/3/24 9:09,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS2/8568544.shtml,破獲賭博網站 洗點換現金,【中央社╱台中24日電】\n2014.03.24 04:57 pm\n台中市警方今天宣布破獲配合多家賭博網站的洗碼中心，帶回主嫌等11人，初步估計不到1年營業額逾新台幣5億元。\n台中市警察局刑事警察大隊日前接獲民眾檢舉「金鑽石俱樂部」網站於各大網路搜尋引擎、臉書、部落格等強力刊登廣告招募會員，宣稱可快速進行賭博籌碼兌換。\n警方指出，業者還宣稱會員可直接至便利商店儲值購買點數，進入該公司任何賭博項目下注所贏得點數均可透過「洗點」換回現金，公司並在各地找尋外放代理商，以吸收更多會員加入網路對賭，從中抽取手續費。\n警方成立專案小組展開偵辦，20日兵分兩路帶回主嫌楊姓男子等11人到案，經專案小組調查發現每日營業額最多超過460萬元，網站從102年4月起迄今營業額累計超過5億元。\n警方更發現，楊姓主嫌以連棟豪宅做為經營賭博網站的據點，使用面積上百坪，光房租即高達7萬元，其中不法獲利可見一斑，全案經詢後將楊嫌等11人以賭博罪嫌移送台中地檢署擴大偵辦中。,2014/3/24
聯合,2014/3/24 9:09,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS3/8568543.shtml,土城疊葬遷移 2千遺骸進塔,【中央社╱新北市24日電】\n2014.03.24 04:57 pm\n新北市土城區公所今天表示，第一公墓疊葬遷移作業，2000多具先人遺骸，陸續完成進塔。靈恩納骨塔並開放新北市民申請。\n土城區公所民政課今天表示，3月29日靈恩納骨塔將辦理清明法會，因應祭祖人潮，當天上午9時30分起，至下午4時止，於土城區金城路二段46巷口，及明德路一段375號口，將管制交通，也啟動免費接駁專車服務，民眾可至捷運土城站一號出口旁，搭乘專車前往祭拜。\n區公所表示，忠義路、和平路及明德路一段195巷的板橋第一公墓、第二公墓、第三公墓，已分別更名為土城區第九公墓、第十公墓、第十一公墓，已更新公墓指示牌，清明掃墓期間提供多項服務措施。\n原板橋區公所管理的板橋公墓位於土城區，時常有民眾質疑在土城的公墓為何名叫板橋，因此，市府民政局分別更名，完成公告，方便民眾辨識。\n土城區公所在清明掃墓期間設有5處掃墓服務站，提供掃墓用具、紙錢集中焚燒，及清洗、滅火水源，設置流動廁所等服務。4月5日當天於行政院退輔會輔導中心前設有免費掃墓接駁車，前往龍泉路第八公墓入口，發車時間為上午7時30分起，坐滿即開。,2014/3/24
聯合,2014/3/24 9:09,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS6/8568570.shtml,企業捐贈法扶  抵稅金額不限,【聯合報╱記者沈婉玉╱即時報導】\n2014.03.24 05:07 pm\n財政部日前核釋營利事業對財團法人法律扶助基金會的捐贈，可依所得稅法第36條第1款規定，列為當年度費用或損失，不受金額之限制。\n財政部中區國稅局大智稽徵所表示，依所得稅法第36條規定，營利事業為協助國防建設、慰勞軍隊、對各級政府以及經財政部專案核准的捐贈，不受金額限制，得列為當年度費用或損失；但對合於所得稅法第11條第4項規定的機關、團體之捐贈，以不超過所得額的10%為限。,2014/3/24
聯合,2014/3/24 9:09,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS6/8568569.shtml,Open Data創新應用競賽 報名將截止,【聯合報╱記者蕭韻純╱即時報導】\n2014.03.24 05:07 pm\n相較歐美國家，我國對開放資料（Open Data）的運用仍以交通觀光領域為主。為鼓勵民眾運用開放資料開創新事業，並扶植新創事業發展，經濟部工業局舉辦「Open Data創新應用競賽」，預計將會吸引逾百隊的參與。\n富有開放精神的歐美各國對開放資料的運用相當廣泛，包括犯罪、教育、能源等都是熱門領域。如美國RAIDS Online線上犯罪地圖蒐集各地警務機關的犯罪紀錄，透過資料處理與分析，讓民眾可利用網路或手機App查詢或收到最新的生活周遭區犯罪案件及時間、地點，幫助民眾增強防範意識，甚至成為搬遷時的參考依據。\n相較歐美國家對開放資料的多元運用，在目前政府開放的資料以天氣、交通與觀光資訊最為完整且即時之下，台灣產業界開放資料應用仍以交通觀光領域為大宗。\n今年開放資料產業應用有逐漸加溫的趨勢，許多業者結合政府開放資料突破既有服務，提出創新商業模式。例如業者利用政府開放的地理圖資結合民眾的力量，藉由民眾主動回報路況、建議最佳路徑規劃，創造資訊互動提供精準導航路徑。\n為鼓勵為國人積極運用資料開發創新應用，經濟部工業局今年特舉辦Open Data創新應用競賽，針對個人及新創公司提供總獎金1000萬，希望透過個人及產業的創意發想開創新藍海。競賽報名目前進入倒數即將於3月31日截止，預計將吸引超過百隊創意隊伍，有興趣的民眾千萬不要錯過。,2014/3/24
聯合,2014/3/24 9:09,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS9/8568540.shtml,身障輪椅舞團 展現不凡生命力,【中央社╱彰化24日電】\n2014.03.24 04:57 pm\n由一群身障朋友組成的輪椅街舞舞團「極限輪椅舞團」和馬來西亞的「共享空間」舞團，將在彰化演藝廳及員林演藝廳演出。\n彰化縣政府今天舉辦記者會介紹極限輪椅舞團與馬來西亞共用空間舞團3月29日及4月3日在彰化演藝廳、員林演藝廳的演出內容。彰化縣副縣長柯呈枋則代表縣長卓伯源出席記者會，出席的貴賓還有馬來西亞共享空間舞團創辦人馬金泉、葉忠文等人。\n柯呈枋說，極限輪椅舞團自民國97年成立至今，全台走透透巡迴表演，也曾代表台灣前往韓國以及馬來西亞巡迴表演，同時獲得廣大迴響；今年極限輪椅舞團和馬來西亞的共享空間舞團將瑪喜樂阿嬤的故事編成舞碼，展現了身心障礙者向生命挑戰的毅力與勇氣。\n極限輪椅舞團和共享空間舞團3月29日晚上6時30分在彰化演藝廳演出，4月3日晚上6時30分則在員林演藝廳演出，在彰化演藝廳的演出，即日起在彰化縣政府服務台開放索票，至於員林演藝廳的演出則從3月30日起在員林演藝廳起開放索票。,2014/3/24
聯合,2014/3/24 9:09,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568576.shtml,立法院長王金平 邀朝野協商,【聯合報系攝影中心╱記者楊萬雲╱即時報導】\n2014.03.24 05:07 pm\n立法院長王金平與立法院副院長洪秀柱邀親民黨立委李桐豪、國民黨中央政策會執行長林鴻池、立院黨團書記長王廷升、黨團副書記長費鴻泰與民進黨團總召柯建銘、立委吳秉叡到院長官邸召開朝野協商會議。\n\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568576-3378032.jpg?sn=13956520397411\n記者楊萬雲／攝影\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568576-3378033.jpg?sn=13956520397411\n記者楊萬雲／攝影\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568576-3378034.jpg?sn=13956520397411\n記者楊萬雲／攝影\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568576-3378035.jpg?sn=13956520397411\n記者楊萬雲／攝影\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568576-3378036.jpg?sn=13956520397411\n記者楊萬雲／攝影\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568576-3378037.jpg?sn=13956520397411\n記者楊萬雲／攝影\n \nhttp://uc.udn.com.tw/NEWS/MEDIA/8568576-3378035.jpg?sn=13956520397411\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568576-3378034.jpg?sn=13956520397411\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568576-3378037.jpg?sn=13956520397411\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568576-3378036.jpg?sn=13956520397411\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568576-3378033.jpg?sn=13956520397411\nhttp://uc.udn.com.tw/NEWS/MEDIA/8568576-3378032.jpg?sn=13956520397411,2014/3/24
聯合,2014/3/24 8:58,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568527.shtml,陳威仁：願溝通 不樂見脫序,【中央社╱台北24日電】\n2014.03.24 04:51 pm\n內政部長陳威仁今天說，與學生溝通，希望本著理性、和平、民主方式表達意見，不希望類似抗爭脫序事件重演。\n內政部長陳威仁及行政院副秘書長蕭家淇下午3時赴台大醫院探視受傷警員及台聯立法委員周倪安。\n陳威仁說，昨日反服貿團體攻進行政院後，引起的抗爭活動中，造成174名警員及民眾受傷，其中119人是警員，其餘是民眾，多數是輕微的挫傷及擦傷，受傷警員中有1人目前仍住院治療。\n陳威仁表示，警政署在勤前教育中，已要求員警執行過程中務必謹慎以減少民眾不必要受傷。不過，在混亂中仍造成員警與民眾受傷，對此表達遺憾。\n對於目前反服貿民眾聚集在立法院內及周圍，陳威仁說，立法院內仍會尊重院長王金平指揮及意見；立法院外則會盡量與學生團體溝通，希望學生本著理性、和平、民主方式表達意見並和平落幕。\n他說，不希望類似抗爭脫序事件重演，學生關心的服貿問題，王金平下午已經開會就審議程序等方面進行協商。,2014/3/24
聯合,2014/3/24 8:58,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568526.shtml,自主罷課 中正大學：尊重學生,【中央社╱嘉義24日電】\n2014.03.24 04:51 pm\n中正大學學生發起自主罷課行動，校方對此表示尊重與支持，同時呼籲政府傾聽民意，以民主精神儘速協商解決當前的憲政危機。\n中正大學學生社團為了延續學生對兩岸服務貿易協議的關注及重視，將服貿議題帶回校園，並在校園內舉辦「民主公共講堂」活動，邀請法律、經濟、勞工、社福、傳播等系所教授在戶外演講。\n對此，中正大學表示，師生對社會公共議題的理性討論與參與，校方一向予以尊重與支持；至於學生發起自主罷課行動，校方除了尊重之外，也請學生自我管理、維持秩序及校園整潔。\n中正大學今天針對服貿協議及學校師生參與社會公共議題發出一份聲明稿，表示給予尊重與支持，並呼籲政府傾聽民意。聲明稿原文如下：\n「兩岸服貿協議事件已造成全國劇烈震盪，不僅國會為之停擺，政務難以運作，社會更已陷入高度不安的情境。如果政府不能妥善處理此事，勢必形成難以收拾的憲政民主危機。\n大學為知識殿堂，探尋真理，沒有包袱，亦無所畏懼，被視為國家行政、立法、司法與媒體之外的第五權。因此學生與教師以非暴力方式關心公共事務與國家發展，乃公共知識分子的表現，不容抹黑與漠視。\n基於當前國家情勢，我們要懇切呼籲政府，特別是領導國政的馬總統應以全民總統的精神，認真傾聽民意，俯身進行溝通，並以民主精神儘速協商解決當前的憲政危機。\n國家是全體人民的國家，政黨與個人利益不僅偏斜而且短暫。如今危機已經形成，請馬總統與政府立即採取行動，保存國家永續發展的生機」。,2014/3/24
聯合,2014/3/24 8:58,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568525.shtml,台生抗議 港方支持和反對都有,【中央社╱香港24日電】\n2014.03.24 04:51 pm\n台灣大學生抗議海峽兩岸服務貿易協議的行動近來引起香港部分組織和人士關注，有人表態支持，有人反對。\n支持和反對台生行動的組織今天先後派遣代表到台灣駐港機構台北經濟文化辦事處請願。\n港九工團聯合總會20多名代表下午首先前往台北經文辦事處遞交信件，表示支持兩岸簽定服貿協議。\n港九工團總會主席李國強說，他們反對台灣大學生占領立法院，藉「民主」之名破壞由人民選出的國會，推毀立法院的尊嚴，是反民生的行為。\n接著，香港專上學生聯會20多名代表抵達台北經文辦事處聲援台生，他們提出以下口號和示威布條：「學生無罪，國家有罪；譴責暴力鎮壓，聲援台灣運動。」\n香港專上學生聯還在臉書上貼出聲明及「立即停止使用暴力對待示威人士」、「立即回應民意，與民眾對話」兩項要求。,2014/3/24
聯合,2014/3/24 8:58,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS5/8568529.shtml,諾基亞微軟 延到4月完成交易,【中央社╱台北24日電】\n2014.03.24 04:51 pm\n彭博社報導，諾基亞公司正努力完成出售手機事業給微軟公司的交易，但表示因亞洲主管機關審查的關係，這樁54.4億歐元（75億美元）的交易將延到下個月才會完成。\n這兩家公司之前預估這樁交易將於3月底前完成。諾基亞（Nokia Oyj）今天在聲明中表示，這樁交易還有待「亞洲某些反托辣斯當局」核准。諾基亞表示，雙方仍致力完成此交易。\n微軟（Microsoft Corp.）收購此事業並授權部分專利，挑戰蘋果公司（Apple Inc.）和三星電子公司（Samsung Electronics Co.）在智慧型手機市場的主宰地位。諾基亞則退出手機，以聚焦在無線通訊網路設備。\n消息人士這個月表示，華為技術和三星等手機製造商已對大陸表示，他們擔心這樁交易可能造成專利授權費調漲。消息人士表示，大陸商務部正進行反壟斷審查，可能會核准這項交易。\n諾基亞和微軟已獲得美國和歐洲當局許可。\n諾基亞表示，與印度當局的稅務爭議，不會影響交易完成時間或實質條款。（譯者：中央社陳昱婷）,2014/3/24
聯合,2014/3/24 8:49,http://udn.com/NEWS/BREAKINGNEWS/BREAKINGNEWS1/8568521.shtml,強制驅離波及立委 警方致歉,【中央社╱台北24日電】\n2014.03.24 04:39 pm\n內政部警政署副署長蔡俊章今天對警方昨晚執勤過程中，造成台灣團結聯盟籍立法委員周倪安受傷，深感抱歉。\n台聯立法院黨團總召集人賴振昌下午在立法院舉行記者會表示，反海峽兩岸服務貿易協議群眾昨晚闖入行政院，警力強制驅離過程中，導致周倪安與記者受傷，台聯要求警方1週內提檢討報告並嚴懲打人警員。\n台聯黨團副總召葉津鈴說，她不贊成學生到行政院，但學生只是表達訴求，不能因少數人有不好行為，警方就對所有學生施暴。\n蔡俊章表示，當時行政院區內、外有5000多人，在民眾與學生人數優勢下要強制驅離、淨空院區很艱鉅，現場指揮官以柔性勸導或抬離為主，勸離不聽才強制驅離。有些學生躺在地上不走、手勾著手，不得已噴灑水柱，過程中也有警員受傷，有學生會咬人、拉人，只是媒體沒看到。\n是否執法過當？他說，等行動告一段落後開會檢討，警方也不樂見發生這樣的事。\n媒體追問，警方意思是指在合法執勤範圍下傷到立委或記者都是不小心？蔡俊章表示，理論上是這樣，不了解周倪安為何受傷，但受傷是事實，「我跟周倪安委員道歉」，在合法執勤過程中不小心碰撞。\n他說，行政院是古蹟，學生帶油壓剪、棉被與長梯等工具闖入行政院，絕對是預謀。警方須依法逮捕違法帶頭者或有違法暴力行為者。,2014/3/24
